episode_id,guest_name,topic,question_order,question_category,is_template_question,question_text,source_path
2025-12-08-sofya-yulpatova,Sofya Yulpatova,"Building Pet Health Tech: ML, Sensors, and Dog Behavior Data",21,general,False,"What’s your current role, and what single experience ties you to this theme?","podcast_examples/Podcast/Archive/2025-12-08 - Sofya Yulpatova - Building Pet Health Tech_ ML, Sensors, and Dog Behavior Data.docx"
2025-12-08-sofya-yulpatova,Sofya Yulpatova,"Building Pet Health Tech: ML, Sensors, and Dog Behavior Data",22,general,False,What fact links present-you to this topic?,"podcast_examples/Podcast/Archive/2025-12-08 - Sofya Yulpatova - Building Pet Health Tech_ ML, Sensors, and Dog Behavior Data.docx"
2025-12-08-sofya-yulpatova,Sofya Yulpatova,"Building Pet Health Tech: ML, Sensors, and Dog Behavior Data",23,general,False,Which assumptions about human activity recognition were completely invalid when applied to dogs?,"podcast_examples/Podcast/Archive/2025-12-08 - Sofya Yulpatova - Building Pet Health Tech_ ML, Sensors, and Dog Behavior Data.docx"
2025-12-08-sofya-yulpatova,Sofya Yulpatova,"Building Pet Health Tech: ML, Sensors, and Dog Behavior Data",24,technical_deep_dive,False,"Which aspect of dog health was the hardest to model, and why?","podcast_examples/Podcast/Archive/2025-12-08 - Sofya Yulpatova - Building Pet Health Tech_ ML, Sensors, and Dog Behavior Data.docx"
2025-12-08-sofya-yulpatova,Sofya Yulpatova,"Building Pet Health Tech: ML, Sensors, and Dog Behavior Data",25,technical_deep_dive,False,"Which hardware or firmware limitations most impacted your models, and how did you optimize your approach to these constraints?","podcast_examples/Podcast/Archive/2025-12-08 - Sofya Yulpatova - Building Pet Health Tech_ ML, Sensors, and Dog Behavior Data.docx"
2025-12-08-sofya-yulpatova,Sofya Yulpatova,"Building Pet Health Tech: ML, Sensors, and Dog Behavior Data",26,technical_deep_dive,False,"When validating behavioral patterns with veterinarians, how do you blend their clinical expertise with data-driven insights without letting either dominate or skew the model?","podcast_examples/Podcast/Archive/2025-12-08 - Sofya Yulpatova - Building Pet Health Tech_ ML, Sensors, and Dog Behavior Data.docx"
2025-12-08-sofya-yulpatova,Sofya Yulpatova,"Building Pet Health Tech: ML, Sensors, and Dog Behavior Data",27,technical_deep_dive,False,What’s one modeling challenge in this field that you feel deserves more open discussion?,"podcast_examples/Podcast/Archive/2025-12-08 - Sofya Yulpatova - Building Pet Health Tech_ ML, Sensors, and Dog Behavior Data.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",1,background,True,How would you like us to introduce you?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",2,current_focus,True,What are you currently focused on—projects or themes you’d enjoy discussing?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",3,topic_selection,True,Which topics are you most keen to cover?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",4,topic_selection,True,Are there any topics you’d rather skip or avoid discussing publicly?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",5,practical_advice,False,"What vivid fact, problem, or provocative question will hook listeners?","podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",6,general,False,What quick stat or story first made you feel this topic matters?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",7,practical_advice,False,What key insight or skill will listeners gain?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",8,practical_advice,False,Who needs this advice most right now?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",9,general,False,Who wastes time or money if they ignore this?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",10,general,False,Is there a beginner group that keeps asking you about this?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",11,story_moments,False,"What 3-5 milestones or ideas should we cover, in order?","podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",12,business_impact,False,"What’s your role, and what single metric or result links you to this topic?","podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",13,general,False,How does your current job shape your viewpoint here?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",14,practical_advice,False,"What small action, resource, or reflection would you recommend next?","podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",15,general,False,Where does this story begin for you?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",16,general,False,Who or what first pulled you toward the topic?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",17,story_moments,False,"Which events, successes, or stumbles taught you the most?","podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",18,general,False,Is there a theme that keeps recurring in your work or study?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",19,background,False,Who might recognize their own journey in yours?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",20,current_focus,False,"What 3-5 main stops, projects, or challenges mark the path—listed in order?","podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",21,general,False,"What’s your current role, and what single experience ties you to this theme?","podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",22,general,False,What fact links present-you to this topic?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",23,general,False,What is the most common misconception that engineers have when attempting to ship an AI product for the first time?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",24,general,False,"When analyzing AI systems that successfully operate in the real world, what patterns or principles do they all have in common?","podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",25,technical_deep_dive,False,How can you evaluate an agentic workflow before deploying it?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",26,technical_deep_dive,False,What is the largest disparity between the agentic demonstrations commonly seen on social media and the agentic systems that are deployed in production environments?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",27,technical_deep_dive,False,What is your approach to monitoring LLM drift and assessing long-term model behavior?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",28,general,False,Can you recall a situation where evaluation significantly changed the direction of a project?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",29,practical_advice,False,"What skills do engineers tend to overestimate, and which ones do they consistently underestimate in this field?","podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",30,practical_advice,False,How have AI coding tools changed the required skill set?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",31,technical_deep_dive,False,How do you use AI tools in your workflow?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-01-12-paul-iusztin,Paul Iusztin,"AI Engineering: Skill Stack, Agents, LLMOps, and How to Ship AI Products",32,practical_advice,True,Are there any books or other resources that you can recommend to the listeners?,"podcast_examples/Podcast/Archive/2026-01-12 -  Paul Iusztin - AI Engineering_ Skill Stack, Agents, LLMOps, and How to Ship AI Products.docx"
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,1,background,True,How would you like us to introduce you?,podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,2,current_focus,True,What are you currently focused on—projects or themes you’d enjoy discussing?,podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,3,topic_selection,True,Which topics are you most keen to cover?,podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,4,general,False,What is out there?,podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,5,topic_selection,True,Are there any topics you’d rather skip or avoid discussing publicly?,podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,6,practical_advice,False,"What vivid fact, problem, or provocative question will hook listeners?",podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,7,general,False,What quick stat or story first made you feel this topic matters?,podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,8,practical_advice,False,What key insight or skill will listeners gain?,podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,9,practical_advice,False,Who needs this advice most right now?,podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,10,general,False,Who wastes time or money if they ignore this?,podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,11,general,False,Is there a beginner group that keeps asking you about this?,podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,12,story_moments,False,"What 3-5 milestones or ideas should we cover, in order?",podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,13,business_impact,False,"What’s your role, and what single metric or result links you to this topic?",podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,14,general,False,How does your current job shape your viewpoint here?,podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,15,practical_advice,False,"What small action, resource, or reflection would you recommend next?",podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,16,general,False,Where does this story begin for you?,podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,17,general,False,Who or what first pulled you toward the topic?,podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,18,story_moments,False,"Which events, successes, or stumbles taught you the most?",podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,19,general,False,Is there a theme that keeps recurring in your work or study?,podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,20,background,False,Who might recognize their own journey in yours?,podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,21,current_focus,False,"What 3-5 main stops, projects, or challenges mark the path—listed in order?",podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,22,general,False,"What’s your current role, and what single experience ties you to this theme?",podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,23,general,False,What fact links present-you to this topic?,podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,24,general,False,"What originally drew you into AI research, and how has your focus shifted as you moved between academia, industry, and public speaking?",podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-10-aditya-gautam,Aditya Gautam,The Future of AI Agents,25,future_outlook,False,Are there current trends in AI that you think are underappreciated or not yet visible to the wider public?,podcast_examples/Podcast/Archive/2026-02-10 - Aditya Gautam - The Future of AI Agents.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,1,background,True,How would you like us to introduce you?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,2,current_focus,True,What are you currently focused on—projects or themes you’d enjoy discussing?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,3,topic_selection,True,Which topics are you most keen to cover?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,4,topic_selection,True,Are there any topics you’d rather skip or avoid discussing publicly?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,5,practical_advice,False,"What vivid fact, problem, or provocative question will hook listeners?",podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,6,background,False,How to restart your career and get back to work even after a career break?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,7,general,False,What quick stat or story first made you feel this topic matters?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,8,practical_advice,False,What key insight or skill will listeners gain?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,9,practical_advice,False,Who needs this advice most right now?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,10,general,False,Who wastes time or money if they ignore this?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,11,general,False,Is there a beginner group that keeps asking you about this?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,12,story_moments,False,"What 3-5 milestones or ideas should we cover, in order?",podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,13,business_impact,False,"What’s your role, and what single metric or result links you to this topic?",podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,14,general,False,How does your current job shape your viewpoint here?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,15,practical_advice,False,"What small action, resource, or reflection would you recommend next?",podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,16,general,False,Where does this story begin for you?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,17,general,False,Who or what first pulled you toward the topic?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,18,story_moments,False,"Which events, successes, or stumbles taught you the most?",podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,19,general,False,Is there a theme that keeps recurring in your work or study?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,20,background,False,Who might recognize their own journey in yours?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,21,current_focus,False,"What 3-5 main stops, projects, or challenges mark the path—listed in order?",podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,22,general,False,"What’s your current role, and what single experience ties you to this theme?",podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,23,general,False,What fact links present-you to this topic?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,24,background,False,Can you briefly share your background and what you were doing before becoming an AI Engineer?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,25,background,False,What led you to transition into AI after your previous career in telecom and a long break?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,26,general,False,"When you decided to return in 2025, what were the first concrete steps you took?",podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,27,general,False,How did you position your telecom experience during interviews?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,28,background,False,How did you explain the career break in a confident and structured way?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,29,general,False,What is the biggest misconception people have about returning to tech after a long break?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,30,general,False,What common mistake do you see people making when trying to re-enter the industry?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,31,general,False,What does your work as an AI Engineer in a healthcare startup look like on a typical week?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,32,general,False,How different is the role from what you expected while learning?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,33,practical_advice,False,"Which skills helped you most in getting the job: ML fundamentals, coding, system thinking, communication, or something else?",podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,34,practical_advice,False,Which skills do candidates usually overestimate in importance?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,35,general,False,Can you walk us through your interview process from start to offer?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,36,general,False,What types of technical questions were you asked?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,37,technical_deep_dive,False,"How did ML Zoomcamp, AI Dev Tools Zoomcamp, and AI Hero specifically help you prepare?",podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,38,general,False,Which project gave you the strongest leverage in interviews?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-02-23-revathy-ramalingam,Revathy Ramalingam,How to Become an AI Engineer After a Career Break,39,background,False,What would you do differently if you had to restart your journey today?,podcast_examples/Podcast/Archive/2026-02-23 - Revathy Ramalingam - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,1,background,True,How would you like us to introduce you?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,2,current_focus,True,What are you currently focused on—projects or themes you’d enjoy discussing?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,3,topic_selection,True,Which topics are you most keen to cover?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
