episode_id,source_file,source_url,title,season,episode,guest_ids,time,seconds,question_order,question_category,question_text,context_header
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,6:02,362,5,background,"We looked at your profile, and Johanna did a great job with that. You have such an extensive background. But let’s start with the Large Hadron Collider. You’ve participated in very large experiments with hundreds or even thousands of people. Could you share more about that experience? What did you do there, and why were so many people needed for these experiments? Also, I’ve always wondered — what exactly does the Large Hadron Collider do?",Collider Purpose: Exploring Fundamental Particles
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,9:19,559,6,general,The particles are so tiny — how do you ensure they actually collide?,Particle Acceleration & Detector Imaging
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,12:40,760,7,technical_deep_dive,"I was curious — why do you need so many people for these large-scale experiments? In my previous company, there were a couple of thousand employees, with a few hundred in the IT department and only about 20-30 data scientists. But for experiments with 500 to 2,500 people, how is the work distributed? What kind of work do all these people do?",Roles & Specializations in Large Research Collaborations
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,17:37,1057,8,general,"So, what about the idea that the Large Hadron Collider could create a black hole and destroy the universe?",Dual Roles: Hardware Development and Data Analysis
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,20:27,1227,9,topic_selection,"One of the things you mentioned is that particle physics is much closer to data science than most people imagine. But you also faced challenges explaining this, because the common image of a scientist is someone working with liquids and complex machinery. How did you convince people that what you were doing was data science? How did you explain that you were following best software engineering practices to avoid creating chaos and potentially destroying the universe?","Scientific Goals & Safety Myths (Higgs, Dark Matter, Black Holes)"
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,23:21,1401,10,general,"You already knew about GitHub and CI/CD, right?",Translating Research Skills into Industry Data Science
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,24:31,1471,11,technical_deep_dive,"So, you understood the concepts, even if you didn't know the terms at first. I imagine you also had to learn the language of data science when transitioning into that field, right?",Jargon Translation: Multivariate Analysis to Machine Learning
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,25:52,1552,12,general,"I can imagine that you must have had a hard time in interviews. You’d explain your work on dark matter, the Higgs boson, and particle collisions, and while it’s impressive, people might have wondered, ""What does this have to do with our work?",Jargon Translation: Multivariate Analysis to Machine Learning
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,27:29,1649,13,technical_deep_dive,"So you had offers to join companies as the only data scientist, but you decided not to accept them?",Interview Challenges: Position Fit & Evolving Hiring Expectations
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,27:53,1673,14,general,"Then you joined Blue Yonder, which is a software vendor for the supply chain industry. What did they do?",Interview Challenges: Position Fit & Evolving Hiring Expectations
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,29:18,1758,15,general,"You're not at Blue Yonder anymore, right?",Blue Yonder & Supply Chain AI: From Physics to Enterprise ML
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,29:23,1763,16,general,What are you doing now?,Blue Yonder & Supply Chain AI: From Physics to Enterprise ML
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,29:30,1770,17,practical_advice,"That’s great! Tell us more about your mentoring work. I see there's a related question that might connect with what you’re doing now. Someone asked how to convince German companies in this field, as they’ve had multiple interviews but keep getting rejected without feedback. What advice would you give?",Career Shift: From Industry Roles to Mentoring Focus
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,37:47,2267,18,general,Mhm. What would you suggest as a good way to prepare for this?,Behavioral Interview Strategies & Cultural Fit in Germany
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,41:26,2486,19,current_focus,"And you mentioned that you’re currently focused on mentoring, right? How did you decide to focus on mentoring? It must have been a difficult decision to switch from working to focusing completely on this, right? I know that feeling — when I was working and doing DataTalks.Club, I eventually decided to focus fully on the podcast, which felt like a leap of faith. It’s scary, right? How did it happen for you?","Becoming a Mentor: Motivation, Rewards & Burnout"
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,44:07,2647,20,general,How did you start mentoring?,"Becoming a Mentor: Motivation, Rewards & Burnout"
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,45:11,2711,21,general,"So, what is mentoring?","Mentoring Defined: Process, Goals & Time Commitment"
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,45:20,2720,22,general,"It seems like mentoring is a process. It’s not just meeting for a quick coffee, right? It’s a more ongoing, regular commitment.","Mentoring Defined: Process, Goals & Time Commitment"
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,47:53,2873,23,general,"You mentioned earlier that you didn’t initially decide to become a mentor, but people asked you for mentorship. Was it a similar process for you in the beginning?","Mentoring Defined: Process, Goals & Time Commitment"
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,49:25,2965,24,general,"Let’s say I have a problem, like I want to find a job or get a promotion. I come across someone who has already made a similar transition — maybe from Russia to Germany, or from academia to industry — and I reach out to ask for help. How can I make it interesting for that person to respond? Sometimes I get random requests on LinkedIn, like “Hey, be my mentor,” without any context, and it’s hard to see why I should respond to such a vague request.",Approaching Mentors: Clear Goals & Manageable Requests
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,50:35,3035,25,general,"I don’t know… It’s the first time I see your face on LinkedIn. Wait, sorry — how should someone approach you if they really need help?",Approaching Mentors: Clear Goals & Manageable Requests
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,52:27,3147,26,reflection,"Yes, I agree. When someone sends a concrete message saying, ""This is what I need help with — how about meeting for lunch next week?"" it’s much more effective. It shows clear intent and makes it easier for the mentor to help.",Paid Mentorship vs. Free Communities: Pros & Cons
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,53:37,3217,27,general,"I saw a comment on YouTube about paid mentorship, saying it sounds odd. But for me, mentors invest time and energy, so it doesn’t sound strange. What do you think?",Paid Mentorship vs. Free Communities: Pros & Cons
19-5-from-large-hadron-collider-to-data-science-research-software-engineering,_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-large-hadron-collider-to-data-science-research-software-engineering.md,"From Collider Physics to Data Science: Research Software Engineering, Interview Prep & Mentorship",19,5,anastasiakaravdina,59:10,3550,28,practical_advice,Last question: Which communities would you recommend for people looking for unpaid mentors in data science?,Mentorship as Career Leverage: Promotions & Leadership Experience
21-8-from-semiconductor-data-to-applied-machine-learning,_podcast/from-semiconductor-data-to-applied-machine-learning.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-semiconductor-data-to-applied-machine-learning.md,"From Classical Guitar to Production ML: Nonlinear Career Path Through Semiconductors, Yield Analytics & Community-Driven Learning",21,8,dashelruizperez,2:42,162,1,background,It is not very common. You started in the semiconductors industry and then worked in software and data. Can you tell us more about your career journey so far?,Guest Overview: Multidisciplinary Career Snapshot
21-8-from-semiconductor-data-to-applied-machine-learning,_podcast/from-semiconductor-data-to-applied-machine-learning.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-semiconductor-data-to-applied-machine-learning.md,"From Classical Guitar to Production ML: Nonlinear Career Path Through Semiconductors, Yield Analytics & Community-Driven Learning",21,8,dashelruizperez,3:31,211,2,general,Where are you from?,Career Pivot: From Classical Guitarist to Tech in Portland
21-8-from-semiconductor-data-to-applied-machine-learning,_podcast/from-semiconductor-data-to-applied-machine-learning.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-semiconductor-data-to-applied-machine-learning.md,"From Classical Guitar to Production ML: Nonlinear Career Path Through Semiconductors, Yield Analytics & Community-Driven Learning",21,8,dashelruizperez,3:36,216,3,general,Are you in Florida right now?,Career Pivot: From Classical Guitarist to Tech in Portland
21-8-from-semiconductor-data-to-applied-machine-learning,_podcast/from-semiconductor-data-to-applied-machine-learning.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-semiconductor-data-to-applied-machine-learning.md,"From Classical Guitar to Production ML: Nonlinear Career Path Through Semiconductors, Yield Analytics & Community-Driven Learning",21,8,dashelruizperez,6:16,376,4,general,Was your original education in engineering?,Self-Education: Learning English and Computer Science
21-8-from-semiconductor-data-to-applied-machine-learning,_podcast/from-semiconductor-data-to-applied-machine-learning.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-semiconductor-data-to-applied-machine-learning.md,"From Classical Guitar to Production ML: Nonlinear Career Path Through Semiconductors, Yield Analytics & Community-Driven Learning",21,8,dashelruizperez,6:28,388,5,general,"Music? You first started as a driver, an expediter moving things in a truck. How did you manage to get an engineering position? Did you study in the meantime?",Self-Education: Learning English and Computer Science
21-8-from-semiconductor-data-to-applied-machine-learning,_podcast/from-semiconductor-data-to-applied-machine-learning.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-semiconductor-data-to-applied-machine-learning.md,"From Classical Guitar to Production ML: Nonlinear Career Path Through Semiconductors, Yield Analytics & Community-Driven Learning",21,8,dashelruizperez,11:38,698,6,general,You learned to parse these logs? How did you get into software?,Self-Education: Learning English and Computer Science
21-8-from-semiconductor-data-to-applied-machine-learning,_podcast/from-semiconductor-data-to-applied-machine-learning.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-semiconductor-data-to-applied-machine-learning.md,"From Classical Guitar to Production ML: Nonlinear Career Path Through Semiconductors, Yield Analytics & Community-Driven Learning",21,8,dashelruizperez,18:00,1080,7,general,So the software you wrote was never implemented by the developers?,"Yield Analytics: JMP, Oracle, and Cross-Area Data Access"
21-8-from-semiconductor-data-to-applied-machine-learning,_podcast/from-semiconductor-data-to-applied-machine-learning.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-semiconductor-data-to-applied-machine-learning.md,"From Classical Guitar to Production ML: Nonlinear Career Path Through Semiconductors, Yield Analytics & Community-Driven Learning",21,8,dashelruizperez,20:40,1240,8,technical_deep_dive,How did you become interested in machine learning and data in general? You were doing data engineering and needed to analyze a lot of experiments. Did this lead you to think machine learning could help you?,"Yield Analytics: JMP, Oracle, and Cross-Area Data Access"
21-8-from-semiconductor-data-to-applied-machine-learning,_podcast/from-semiconductor-data-to-applied-machine-learning.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-semiconductor-data-to-applied-machine-learning.md,"From Classical Guitar to Production ML: Nonlinear Career Path Through Semiconductors, Yield Analytics & Community-Driven Learning",21,8,dashelruizperez,29:33,1773,9,general,"I think I already asked you before we started. Do you remember how you came across our course, Machine Learning Zoomcamp?",Course Selection: Choosing ML Zoomcamp Cohort Experience
21-8-from-semiconductor-data-to-applied-machine-learning,_podcast/from-semiconductor-data-to-applied-machine-learning.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-semiconductor-data-to-applied-machine-learning.md,"From Classical Guitar to Production ML: Nonlinear Career Path Through Semiconductors, Yield Analytics & Community-Driven Learning",21,8,dashelruizperez,48:10,2890,10,general,I really like what you said about LLMs being like cars. There is a lot of truth in that. Do you remember what you did for your second project in the ML course?,Infrastructure Automation: Terraform and MLOps Takeaways
21-8-from-semiconductor-data-to-applied-machine-learning,_podcast/from-semiconductor-data-to-applied-machine-learning.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-semiconductor-data-to-applied-machine-learning.md,"From Classical Guitar to Production ML: Nonlinear Career Path Through Semiconductors, Yield Analytics & Community-Driven Learning",21,8,dashelruizperez,48:42,2922,11,technical_deep_dive,Was it an image classification model?,Computer Vision Project: Butterfly Image Classification (TensorFlow)
21-8-from-semiconductor-data-to-applied-machine-learning,_podcast/from-semiconductor-data-to-applied-machine-learning.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-semiconductor-data-to-applied-machine-learning.md,"From Classical Guitar to Production ML: Nonlinear Career Path Through Semiconductors, Yield Analytics & Community-Driven Learning",21,8,dashelruizperez,48:53,2933,12,technical_deep_dive,That is pretty cool. Where did you get the data from?,Computer Vision Project: Butterfly Image Classification (TensorFlow)
21-8-from-semiconductor-data-to-applied-machine-learning,_podcast/from-semiconductor-data-to-applied-machine-learning.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-semiconductor-data-to-applied-machine-learning.md,"From Classical Guitar to Production ML: Nonlinear Career Path Through Semiconductors, Yield Analytics & Community-Driven Learning",21,8,dashelruizperez,54:12,3252,13,general,That is an interesting analogy. Do you remember what was the most difficult part for you in the course?,"Full-Stack ML Skills: Docker, VMs, Databases, and Deployment"
21-8-from-semiconductor-data-to-applied-machine-learning,_podcast/from-semiconductor-data-to-applied-machine-learning.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/from-semiconductor-data-to-applied-machine-learning.md,"From Classical Guitar to Production ML: Nonlinear Career Path Through Semiconductors, Yield Analytics & Community-Driven Learning",21,8,dashelruizperez,59:55,3595,14,practical_advice,"Okay. Well, we should be wrapping up. Maybe the last thing I want to ask you is how did you manage to stay motivated? This is a long course with challenges, from September until the end of January, about four or five months. What would you recommend other people do to stay motivated?","Community Value: Rapid Help, Code Reviews, and Study Groups"
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,5:42,342,1,background,"Before we dive into teaching and competitive machine learning, let’s start with your background. Can you tell us about your career journey so far?",Guest Introduction & Kaggle Grandmaster Credentials
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,8:55,535,2,general,MLEM? Is that the sound a cat makes?,MLEM Story & Tooling Anecdotes
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,9:25,565,3,current_focus,Are you still involved in open-source projects?,MLEM Story & Tooling Anecdotes
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,14:18,858,4,topic_selection,Skipping lectures? Did you get kicked out of university?,Kaggle Beginnings & Local Community Influence
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,14:47,887,5,general,How did you balance Kaggle and university?,Balancing Competitions with University Studies
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,17:34,1054,6,general,How long did you compete on Kaggle?,"Kaggle for Skill Broadening, Domain Exposure & Interviews"
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,18:14,1094,7,technical_deep_dive,Was your first job as a data analyst?,"Kaggle for Skill Broadening, Domain Exposure & Interviews"
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,21:42,1302,8,general,Did you do anything special to prepare for competitions?,"Competition Preparation: Iteration, Baselines & Infrastructure"
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,22:41,1361,9,general,Do you still take part in hackathons?,"Competition Preparation: Iteration, Baselines & Infrastructure"
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,22:55,1375,10,general,How did Kaggle help you transition to the industry?,Applying Competition Experience to Production ML
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,25:51,1551,11,background,Do you think Kaggle is still useful for starting a data science career today?,Applying Competition Experience to Production ML
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,28:57,1737,12,organizational_reality,Should we do competitive machine learning alone or in teams?,Regional Differences in Kaggle’s Career Value
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,31:24,1884,13,general,You teach school children about machine learning?,Collaboration Strategies: Teamwork vs. Solo Competitions
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,33:19,1999,14,general,How did you start teaching?,Teaching Teens & Participation in AI Olympiads
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,34:09,2049,15,general,So you wanted to join as a student but ended up teaching?,Transition to Teaching: From Competitor to Instructor
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,35:15,2115,16,background,How did your teaching journey continue?,Transition to Teaching: From Competitor to Instructor
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,39:51,2391,17,general,How do you approach teaching now?,Practical Curriculum Design: Production ML & MLOps
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,42:33,2553,18,practical_advice,How did you develop your production machine learning skills?,Machine Learning System Design Projects & Real-World Work
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,46:41,2801,19,general,How do you approach teaching now?,Machine Learning System Design Projects & Real-World Work
